,Identifiant arc,Libelle,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Libelle noeud amont,Identifiant noeud aval,Libelle noeud aval,Etat arc,Date debut dispo data,Date fin dispo data,geo_point_2d,geo_shape
15816541,4264,AV_Champs_Elysees,2023-10-11T17:00:00+02:00,1121.0,55.23167,Bloqué,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16758502,4264,AV_Champs_Elysees,2023-10-11T18:00:00+02:00,1409.0,28.87389,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16758476,4264,AV_Champs_Elysees,2023-10-11T19:00:00+02:00,1366.0,27.32889,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16758450,4264,AV_Champs_Elysees,2023-10-11T20:00:00+02:00,1179.0,25.10055,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16758424,4264,AV_Champs_Elysees,2023-10-11T21:00:00+02:00,1060.0,18.41333,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16758398,4264,AV_Champs_Elysees,2023-10-11T22:00:00+02:00,953.0,20.24334,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16758372,4264,AV_Champs_Elysees,2023-10-11T23:00:00+02:00,814.0,14.405,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15816515,4264,AV_Champs_Elysees,2023-10-12T00:00:00+02:00,784.0,9.25167,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198953,4264,AV_Champs_Elysees,2023-10-12T01:00:00+02:00,872.0,10.70833,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198927,4264,AV_Champs_Elysees,2023-10-12T02:00:00+02:00,726.0,7.43556,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198901,4264,AV_Champs_Elysees,2023-10-12T03:00:00+02:00,534.0,5.16667,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16489246,4264,AV_Champs_Elysees,2023-10-12T04:00:00+02:00,364.0,4.16556,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16489220,4264,AV_Champs_Elysees,2023-10-12T05:00:00+02:00,252.0,2.82389,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16489194,4264,AV_Champs_Elysees,2023-10-12T06:00:00+02:00,349.0,3.69944,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198875,4264,AV_Champs_Elysees,2023-10-12T07:00:00+02:00,683.0,7.40389,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198849,4264,AV_Champs_Elysees,2023-10-12T08:00:00+02:00,1046.0,10.55223,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16489168,4264,AV_Champs_Elysees,2023-10-12T09:00:00+02:00,1346.0,17.70056,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198823,4264,AV_Champs_Elysees,2023-10-12T10:00:00+02:00,1287.0,20.73722,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198797,4264,AV_Champs_Elysees,2023-10-12T11:00:00+02:00,1340.0,23.44056,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16489142,4264,AV_Champs_Elysees,2023-10-12T12:00:00+02:00,1302.0,25.69611,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198771,4264,AV_Champs_Elysees,2023-10-12T13:00:00+02:00,1409.0,27.43,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198745,4264,AV_Champs_Elysees,2023-10-12T14:00:00+02:00,1249.0,25.34222,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15198719,4264,AV_Champs_Elysees,2023-10-12T15:00:00+02:00,1328.0,21.65722,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16141830,4264,AV_Champs_Elysees,2023-10-12T16:00:00+02:00,1250.0,32.255,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16267268,4264,AV_Champs_Elysees,2023-10-12T17:00:00+02:00,1150.0,29.50833,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16267242,4264,AV_Champs_Elysees,2023-10-12T18:00:00+02:00,1282.0,23.83334,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15094212,4264,AV_Champs_Elysees,2023-10-12T19:00:00+02:00,1360.0,26.37445,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16267216,4264,AV_Champs_Elysees,2023-10-12T20:00:00+02:00,1478.0,22.34,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15094186,4264,AV_Champs_Elysees,2023-10-12T21:00:00+02:00,1235.0,19.89945,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16267190,4264,AV_Champs_Elysees,2023-10-12T22:00:00+02:00,1007.0,18.655,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
15094160,4264,AV_Champs_Elysees,2023-10-12T23:00:00+02:00,981.0,13.88334,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
16267164,4264,AV_Champs_Elysees,2023-10-13T00:00:00+02:00,950.0,12.47611,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14723338,4264,AV_Champs_Elysees,2023-10-13T01:00:00+02:00,832.0,14.42889,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801201,4264,AV_Champs_Elysees,2023-10-13T02:00:00+02:00,751.0,9.06,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801175,4264,AV_Champs_Elysees,2023-10-13T03:00:00+02:00,583.0,6.89667,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801149,4264,AV_Champs_Elysees,2023-10-13T04:00:00+02:00,446.0,5.87445,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801123,4264,AV_Champs_Elysees,2023-10-13T05:00:00+02:00,360.0,4.50834,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801097,4264,AV_Champs_Elysees,2023-10-13T06:00:00+02:00,569.0,4.87611,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801071,4264,AV_Champs_Elysees,2023-10-13T07:00:00+02:00,827.0,8.47834,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13801045,4264,AV_Champs_Elysees,2023-10-13T08:00:00+02:00,1033.0,10.47,Fluide,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13980733,4264,AV_Champs_Elysees,2023-10-13T09:00:00+02:00,1321.0,15.80167,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13087924,4264,AV_Champs_Elysees,2023-10-13T10:00:00+02:00,1285.0,17.37611,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13087898,4264,AV_Champs_Elysees,2023-10-13T11:00:00+02:00,1299.0,19.76444,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14129536,4264,AV_Champs_Elysees,2023-10-13T12:00:00+02:00,1152.0,26.52389,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13087873,4264,AV_Champs_Elysees,2023-10-13T13:00:00+02:00,1231.0,40.90278,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13087847,4264,AV_Champs_Elysees,2023-10-13T14:00:00+02:00,1246.0,35.32722,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13087822,4264,AV_Champs_Elysees,2023-10-13T15:00:00+02:00,1259.0,24.94056,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14129510,4264,AV_Champs_Elysees,2023-10-13T16:00:00+02:00,1187.0,20.96722,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13594272,4264,AV_Champs_Elysees,2023-10-13T17:00:00+02:00,1205.0,21.74278,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14516171,4264,AV_Champs_Elysees,2023-10-13T18:00:00+02:00,1440.0,25.72,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14516145,4264,AV_Champs_Elysees,2023-10-13T19:00:00+02:00,1385.0,26.51833,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14516119,4264,AV_Champs_Elysees,2023-10-13T20:00:00+02:00,1340.0,30.72722,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14516093,4264,AV_Champs_Elysees,2023-10-13T21:00:00+02:00,1262.0,31.86111,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13594246,4264,AV_Champs_Elysees,2023-10-13T22:00:00+02:00,940.0,34.91667,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
13594220,4264,AV_Champs_Elysees,2023-10-13T23:00:00+02:00,1025.0,45.34111,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
14516067,4264,AV_Champs_Elysees,2023-10-14T00:00:00+02:00,1167.0,54.66333,Bloqué,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
20263219,4264,AV_Champs_Elysees,2023-10-14T01:00:00+02:00,1299.0,26.86278,Pré-saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
20263193,4264,AV_Champs_Elysees,2023-10-14T02:00:00+02:00,1184.0,30.71778,Saturé,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,Invalide,1996-10-10,2023-01-01,"48.87153587897717, 2.3017227924560615","{""coordinates"": [[2.3009951475338766, 48.87177704259844], [2.302450437378247, 48.87129471535591]], ""type"": ""LineString""}"
